DateTime,Date,Product,Category,Qty,MRP,Discount_Pct,Selling_Price,Revenue,Customer,Payment_Method
2025-12-20 17:57,2025-12-20,Wallet,Bags,1,770,5,731,731,CUST0106,UPI
2025-12-20 12:57,2025-12-20,Women's Kurti,Clothing,1,820,0,820,820,CUST0154,UPI
2025-12-20 16:34,2025-12-20,Phone Cover,Electronics,1,250,5,237,237,CUST0041,Debit Card
2025-12-20 14:15,2025-12-20,Face Cream,Beauty,1,410,0,410,410,CUST0289,UPI
2025-12-20 17:37,2025-12-20,Kids' Dress,Clothing,1,670,0,670,670,CUST0148,Credit Card
2025-12-20 20:36,2025-12-20,Saree,Clothing,1,1880,5,1786,1786,CUST0044,Credit Card
2025-12-20 15:51,2025-12-20,Jeans,Clothing,2,1280,5,1216,2432,CUST0203,Cash
2025-12-20 12:34,2025-12-20,Watch,Accessories,2,3540,5,3363,6726,CUST0063,Credit Card
2025-12-20 16:11,2025-12-20,Sunglasses,Accessories,4,670,0,670,2680,CUST0054,Credit Card
2025-12-20 15:33,2025-12-20,Earrings,Accessories,1,330,0,330,330,CUST0120,UPI
2025-12-20 19:55,2025-12-20,Earrings,Accessories,1,340,5,323,323,CUST0100,Debit Card
2025-12-20 13:56,2025-12-20,Headphones,Electronics,1,1920,5,1824,1824,CUST0094,Credit Card
2025-12-20 21:15,2025-12-20,Sports Shoes,Footwear,4,2590,0,2590,10360,CUST0276,Debit Card
2025-12-20 19:19,2025-12-20,Cap,Accessories,2,300,0,300,600,CUST0042,Debit Card
2025-12-20 19:04,2025-12-20,Phone Cover,Electronics,1,250,15,212,212,CUST0130,UPI
2025-12-20 11:25,2025-12-20,Sunglasses,Accessories,1,670,0,670,670,CUST0166,UPI
2025-12-20 13:15,2025-12-20,Sports Shoes,Footwear,1,2550,10,2295,2295,CUST0298,Debit Card
2025-12-20 19:06,2025-12-20,Sports Shoes,Footwear,1,2430,0,2430,2430,CUST0011,Cash
2025-12-20 14:15,2025-12-20,Wallet,Bags,4,730,20,584,2336,CUST0266,Credit Card
2025-12-20 18:34,2025-12-20,Toy Car,Toys,1,440,0,440,440,CUST0050,Debit Card
2025-12-20 16:10,2025-12-20,Shampoo,Beauty,1,290,20,232,232,CUST0221,UPI
2025-12-20 11:29,2025-12-20,Lipstick,Beauty,1,500,10,450,450,CUST0178,Cash
2025-12-20 18:06,2025-12-20,Pen Set,Stationery,1,140,0,140,140,CUST0228,Debit Card
2025-12-20 17:45,2025-12-20,Sunglasses,Accessories,1,620,15,527,527,CUST0179,Credit Card
2025-12-20 13:58,2025-12-20,Lipstick,Beauty,1,480,5,456,456,CUST0073,Cash
2025-12-20 17:49,2025-12-20,Jeans,Clothing,1,1350,10,1215,1215,CUST0091,UPI
2025-12-20 15:45,2025-12-20,Headphones,Electronics,3,2080,0,2080,6240,CUST0195,Debit Card
2025-12-20 16:14,2025-12-20,Backpack,Bags,1,1070,0,1070,1070,CUST0281,UPI
2025-12-20 12:45,2025-12-20,Watch,Accessories,1,3500,15,2975,2975,CUST0294,Debit Card
2025-12-20 17:55,2025-12-20,Dry Fruits Pack,Food & Gifts,1,870,5,826,826,CUST0251,UPI
2025-12-20 14:23,2025-12-20,Jacket,Clothing,1,3100,10,2790,2790,CUST0277,Debit Card
2025-12-20 10:38,2025-12-20,Chocolate Box,Food & Gifts,2,620,0,620,1240,CUST0222,UPI
2025-12-20 14:27,2025-12-20,Jacket,Clothing,3,2870,0,2870,8610,CUST0152,UPI
2025-12-20 20:40,2025-12-20,Earrings,Accessories,4,330,5,313,1252,CUST0198,Credit Card
2025-12-20 14:44,2025-12-20,Men's T-Shirt,Clothing,1,570,5,541,541,CUST0003,Cash
2025-12-20 15:56,2025-12-20,Charger,Electronics,1,770,5,731,731,CUST0051,Cash
2025-12-20 11:56,2025-12-20,Perfume,Beauty,1,1160,0,1160,1160,CUST0198,Debit Card
2025-12-20 20:48,2025-12-20,Sports Shoes,Footwear,1,2480,5,2356,2356,CUST0195,Credit Card
2025-12-20 19:46,2025-12-20,Notebook Set,Stationery,1,190,10,171,171,CUST0012,UPI
2025-12-20 15:53,2025-12-20,Pen Set,Stationery,1,140,5,133,133,CUST0256,Credit Card
2025-12-20 14:06,2025-12-20,Face Cream,Beauty,1,410,5,389,389,CUST0118,Credit Card
2025-12-20 18:55,2025-12-20,Chocolate Box,Food & Gifts,2,590,0,590,1180,CUST0007,Cash
2025-12-20 16:14,2025-12-20,Face Cream,Beauty,4,390,0,390,1560,CUST0030,UPI
2025-12-20 19:47,2025-12-20,Phone Cover,Electronics,1,240,20,192,192,CUST0177,UPI
2025-12-20 19:04,2025-12-20,Sports Shoes,Footwear,1,2550,0,2550,2550,CUST0098,Cash
2025-12-20 17:53,2025-12-20,Charger,Electronics,1,830,5,788,788,CUST0295,Credit Card
2025-12-20 16:01,2025-12-20,Cap,Accessories,1,300,15,255,255,CUST0204,UPI
2025-12-20 13:14,2025-12-20,Watch,Accessories,1,3400,10,3060,3060,CUST0001,Cash
2025-12-20 18:45,2025-12-20,Lipstick,Beauty,1,490,0,490,490,CUST0293,UPI
2025-12-20 17:29,2025-12-20,Chocolate Box,Food & Gifts,1,610,10,549,549,CUST0265,Cash
2025-12-20 13:29,2025-12-20,Lipstick,Beauty,2,470,10,423,846,CUST0070,Cash
2025-12-21 17:55,2025-12-21,Sunglasses,Accessories,1,650,10,585,585,CUST0017,Credit Card
2025-12-21 19:29,2025-12-21,Cap,Accessories,1,300,0,300,300,CUST0160,Credit Card
2025-12-21 17:49,2025-12-21,Socks (3pk),Clothing,1,190,5,180,180,CUST0050,UPI
2025-12-21 12:56,2025-12-21,Backpack,Bags,2,1040,0,1040,2080,CUST0067,UPI
2025-12-21 17:56,2025-12-21,Lipstick,Beauty,2,490,0,490,980,CUST0017,UPI
2025-12-21 11:52,2025-12-21,Phone Cover,Electronics,1,230,0,230,230,CUST0253,UPI
2025-12-21 18:29,2025-12-21,Socks (3pk),Clothing,1,200,0,200,200,CUST0035,Debit Card
2025-12-21 13:56,2025-12-21,Lipstick,Beauty,1,500,0,500,500,CUST0107,UPI
2025-12-21 16:48,2025-12-21,Board Game,Toys,1,800,0,800,800,CUST0111,Credit Card
2025-12-21 13:55,2025-12-21,Face Cream,Beauty,1,400,5,380,380,CUST0224,Credit Card
2025-12-21 12:36,2025-12-21,Shampoo,Beauty,1,280,10,252,252,CUST0122,Debit Card
2025-12-21 20:26,2025-12-21,Lipstick,Beauty,1,490,5,465,465,CUST0034,UPI
2025-12-21 16:13,2025-12-21,Socks (3pk),Clothing,1,200,0,200,200,CUST0237,Debit Card
2025-12-21 17:42,2025-12-21,Lipstick,Beauty,2,510,0,510,1020,CUST0179,Credit Card
2025-12-21 12:51,2025-12-21,Face Cream,Beauty,1,390,10,351,351,CUST0110,Cash
2025-12-21 11:23,2025-12-21,Women's Kurti,Clothing,1,830,5,788,788,CUST0063,Credit Card
2025-12-21 18:37,2025-12-21,Headphones,Electronics,2,1920,0,1920,3840,CUST0041,Credit Card
2025-12-21 19:41,2025-12-21,Backpack,Bags,1,1080,0,1080,1080,CUST0255,Debit Card
2025-12-21 14:32,2025-12-21,Face Cream,Beauty,1,410,5,389,389,CUST0099,UPI
2025-12-21 12:14,2025-12-21,Jacket,Clothing,1,3000,5,2850,2850,CUST0223,UPI
2025-12-21 16:43,2025-12-21,Board Game,Toys,1,790,0,790,790,CUST0282,UPI
2025-12-21 17:15,2025-12-21,Headphones,Electronics,1,2030,5,1928,1928,CUST0195,Credit Card
2025-12-21 12:17,2025-12-21,Handbag,Accessories,1,1540,0,1540,1540,CUST0197,Cash
2025-12-21 12:26,2025-12-21,Kids' Dress,Clothing,3,690,0,690,2070,CUST0246,UPI
2025-12-21 20:05,2025-12-21,Sports Shoes,Footwear,1,2550,0,2550,2550,CUST0291,UPI
2025-12-21 20:39,2025-12-21,Notebook Set,Stationery,1,200,0,200,200,CUST0052,UPI
2025-12-21 12:28,2025-12-21,Handbag,Accessories,2,1480,5,1406,2812,CUST0195,UPI
2025-12-21 13:32,2025-12-21,Chocolate Box,Food & Gifts,1,580,5,551,551,CUST0234,Credit Card
2025-12-21 14:41,2025-12-21,Chocolate Box,Food & Gifts,2,570,5,541,1082,CUST0210,Credit Card
2025-12-21 15:59,2025-12-21,Socks (3pk),Clothing,1,190,10,171,171,CUST0299,UPI
2025-12-21 20:51,2025-12-21,Charger,Electronics,1,830,0,830,830,CUST0185,Debit Card
2025-12-21 20:41,2025-12-21,Dry Fruits Pack,Food & Gifts,4,920,0,920,3680,CUST0168,Cash
2025-12-21 18:47,2025-12-21,Charger,Electronics,1,780,20,624,624,CUST0176,Debit Card
2025-12-21 15:45,2025-12-21,Men's T-Shirt,Clothing,1,600,10,540,540,CUST0090,UPI
2025-12-21 18:51,2025-12-21,Sandals,Footwear,1,880,0,880,880,CUST0052,Credit Card
2025-12-21 16:15,2025-12-21,Chocolate Box,Food & Gifts,1,610,5,579,579,CUST0247,Cash
2025-12-21 19:06,2025-12-21,Dry Fruits Pack,Food & Gifts,1,880,5,836,836,CUST0281,UPI
2025-12-21 20:46,2025-12-21,Kids' Dress,Clothing,1,670,0,670,670,CUST0170,Credit Card
2025-12-21 15:23,2025-12-21,Earrings,Accessories,2,350,0,350,700,CUST0057,Cash
2025-12-21 17:11,2025-12-21,Kids' Dress,Clothing,2,720,5,684,1368,CUST0020,UPI
2025-12-21 19:43,2025-12-21,Saree,Clothing,1,1880,15,1598,1598,CUST0259,Debit Card
2025-12-21 11:17,2025-12-21,Notebook Set,Stationery,1,190,0,190,190,CUST0119,Cash
2025-12-21 20:02,2025-12-21,Jeans,Clothing,1,1320,0,1320,1320,CUST0121,UPI
2025-12-21 12:47,2025-12-21,Charger,Electronics,1,770,0,770,770,CUST0293,Debit Card
2025-12-21 12:30,2025-12-21,Toy Car,Toys,4,440,20,352,1408,CUST0074,Credit Card
2025-12-21 13:43,2025-12-21,Watch,Accessories,1,3320,5,3154,3154,CUST0077,Cash
2025-12-21 17:58,2025-12-21,Watch,Accessories,1,3640,15,3094,3094,CUST0203,UPI
2025-12-21 13:18,2025-12-21,Pen Set,Stationery,1,140,0,140,140,CUST0137,Cash
2025-12-21 14:45,2025-12-21,Cap,Accessories,1,310,0,310,310,CUST0048,UPI
2025-12-21 13:31,2025-12-21,Perfume,Beauty,1,1240,5,1178,1178,CUST0245,UPI
2025-12-21 12:07,2025-12-21,Cap,Accessories,1,300,20,240,240,CUST0292,Debit Card
2025-12-21 13:58,2025-12-21,Headphones,Electronics,3,2060,0,2060,6180,CUST0057,Credit Card
2025-12-21 17:33,2025-12-21,Face Cream,Beauty,1,400,0,400,400,CUST0107,Credit Card
2025-12-21 10:31,2025-12-21,Wallet,Bags,1,760,0,760,760,CUST0041,UPI
2025-12-21 15:25,2025-12-21,Watch,Accessories,2,3500,0,3500,7000,CUST0130,UPI
2025-12-21 14:16,2025-12-21,Charger,Electronics,1,800,0,800,800,CUST0177,UPI
2025-12-21 19:59,2025-12-21,Backpack,Bags,2,1150,0,1150,2300,CUST0132,Cash
2025-12-21 18:03,2025-12-21,Earrings,Accessories,1,330,5,313,313,CUST0164,UPI
2025-12-21 15:25,2025-12-21,Perfume,Beauty,1,1220,20,976,976,CUST0218,UPI
2025-12-21 13:01,2025-12-21,Socks (3pk),Clothing,3,190,10,171,513,CUST0250,Credit Card
2025-12-21 14:42,2025-12-21,Pen Set,Stationery,1,150,5,142,142,CUST0030,UPI
2025-12-21 12:53,2025-12-21,Face Cream,Beauty,1,400,0,400,400,CUST0021,UPI
2025-12-21 14:56,2025-12-21,Sunglasses,Accessories,2,620,0,620,1240,CUST0180,UPI
2025-12-21 16:03,2025-12-21,Sports Shoes,Footwear,3,2550,0,2550,7650,CUST0063,Credit Card
2025-12-21 16:29,2025-12-21,Sandals,Footwear,1,880,0,880,880,CUST0205,Debit Card
2025-12-21 19:53,2025-12-21,Face Cream,Beauty,1,380,0,380,380,CUST0248,UPI
2025-12-21 18:40,2025-12-21,Lipstick,Beauty,2,490,0,490,980,CUST0186,UPI
2025-12-21 15:36,2025-12-21,Dry Fruits Pack,Food & Gifts,1,860,20,688,688,CUST0209,UPI
2025-12-21 18:05,2025-12-21,Cap,Accessories,2,290,0,290,580,CUST0020,UPI
2025-12-21 18:18,2025-12-21,Watch,Accessories,1,3510,15,2983,2983,CUST0085,Credit Card
2025-12-21 14:48,2025-12-21,Board Game,Toys,1,800,10,720,720,CUST0204,Credit Card
2025-12-21 17:47,2025-12-21,Sports Shoes,Footwear,1,2400,5,2280,2280,CUST0259,UPI
2025-12-21 20:00,2025-12-21,Sports Shoes,Footwear,1,2400,20,1920,1920,CUST0150,UPI
2025-12-21 11:03,2025-12-21,Jacket,Clothing,1,2990,15,2541,2541,CUST0183,Debit Card
2025-12-21 14:01,2025-12-21,Sunglasses,Accessories,2,670,15,569,1138,CUST0020,UPI
2025-12-21 18:31,2025-12-21,Perfume,Beauty,2,1240,0,1240,2480,CUST0197,Credit Card
2025-12-21 16:42,2025-12-21,Headphones,Electronics,3,1900,10,1710,5130,CUST0113,Credit Card
2025-12-21 14:10,2025-12-21,Watch,Accessories,2,3390,10,3051,6102,CUST0263,UPI
2025-12-21 13:38,2025-12-21,Dry Fruits Pack,Food & Gifts,1,940,0,940,940,CUST0174,Credit Card
2025-12-21 10:05,2025-12-21,Lipstick,Beauty,1,470,5,446,446,CUST0048,UPI
2025-12-21 19:31,2025-12-21,Men's T-Shirt,Clothing,4,620,15,527,2108,CUST0099,Credit Card
2025-12-21 20:31,2025-12-21,Sandals,Footwear,2,850,5,807,1614,CUST0077,UPI
2025-12-21 12:49,2025-12-21,Sandals,Footwear,2,850,0,850,1700,CUST0096,Credit Card
2025-12-21 11:12,2025-12-21,Men's T-Shirt,Clothing,1,600,15,510,510,CUST0098,UPI
2025-12-21 16:51,2025-12-21,Men's T-Shirt,Clothing,1,610,0,610,610,CUST0022,UPI
2025-12-21 14:43,2025-12-21,Handbag,Accessories,3,1520,0,1520,4560,CUST0225,Cash
2025-12-21 15:26,2025-12-21,Toy Car,Toys,2,440,0,440,880,CUST0179,UPI
2025-12-21 15:39,2025-12-21,Dry Fruits Pack,Food & Gifts,1,880,5,836,836,CUST0277,Credit Card
2025-12-21 16:11,2025-12-21,Cap,Accessories,1,310,0,310,310,CUST0035,Cash
2025-12-21 19:09,2025-12-21,Sports Shoes,Footwear,1,2620,0,2620,2620,CUST0009,UPI
2025-12-21 12:25,2025-12-21,Shampoo,Beauty,1,300,10,270,270,CUST0128,UPI
2025-12-21 13:28,2025-12-21,Notebook Set,Stationery,1,190,20,152,152,CUST0283,Cash
2025-12-21 11:53,2025-12-21,Backpack,Bags,1,1120,20,896,896,CUST0243,Credit Card
2025-12-21 09:36,2025-12-21,Chocolate Box,Food & Gifts,3,580,10,522,1566,CUST0252,UPI
2025-12-21 14:38,2025-12-21,Chocolate Box,Food & Gifts,3,590,10,531,1593,CUST0189,Debit Card
2025-12-21 15:38,2025-12-21,Board Game,Toys,1,790,0,790,790,CUST0144,Credit Card
2025-12-21 17:16,2025-12-21,Pen Set,Stationery,1,150,10,135,135,CUST0048,UPI
2025-12-21 12:52,2025-12-21,Women's Kurti,Clothing,1,810,10,729,729,CUST0123,Credit Card
2025-12-21 19:30,2025-12-21,Perfume,Beauty,2,1240,0,1240,2480,CUST0274,UPI
2025-12-21 15:48,2025-12-21,Women's Kurti,Clothing,1,800,5,760,760,CUST0123,Debit Card
2025-12-21 20:17,2025-12-21,Cap,Accessories,3,290,0,290,870,CUST0258,UPI
2025-12-21 14:02,2025-12-21,Handbag,Accessories,1,1430,0,1430,1430,CUST0031,Debit Card
2025-12-21 17:57,2025-12-21,Lipstick,Beauty,1,500,0,500,500,CUST0079,Credit Card
2025-12-21 16:21,2025-12-21,Women's Kurti,Clothing,1,810,0,810,810,CUST0254,UPI
2025-12-21 20:53,2025-12-21,Dry Fruits Pack,Food & Gifts,2,920,5,874,1748,CUST0013,Credit Card
2025-12-21 11:28,2025-12-21,Wallet,Bags,2,740,0,740,1480,CUST0128,UPI
2025-12-21 13:22,2025-12-21,Chocolate Box,Food & Gifts,2,600,0,600,1200,CUST0139,Credit Card
2025-12-21 19:16,2025-12-21,Watch,Accessories,2,3510,0,3510,7020,CUST0192,Credit Card
2025-12-21 16:57,2025-12-21,Handbag,Accessories,1,1440,5,1368,1368,CUST0183,Credit Card
2025-12-21 15:59,2025-12-21,Jeans,Clothing,1,1280,10,1152,1152,CUST0256,Cash
2025-12-21 11:53,2025-12-21,Socks (3pk),Clothing,1,190,0,190,190,CUST0243,Debit Card
2025-12-21 19:24,2025-12-21,Sunglasses,Accessories,1,640,0,640,640,CUST0289,UPI
2025-12-21 20:38,2025-12-21,Face Cream,Beauty,1,380,10,342,342,CUST0052,UPI
2025-12-21 18:04,2025-12-21,Notebook Set,Stationery,1,190,0,190,190,CUST0119,Cash
2025-12-21 14:49,2025-12-21,Face Cream,Beauty,1,410,0,410,410,CUST0087,UPI
2025-12-21 20:37,2025-12-21,Men's T-Shirt,Clothing,2,610,10,549,1098,CUST0151,UPI
2025-12-21 12:55,2025-12-21,Earrings,Accessories,1,350,10,315,315,CUST0051,Cash
2025-12-21 19:21,2025-12-21,Power Bank,Electronics,1,1300,0,1300,1300,CUST0234,Cash
2025-12-21 19:02,2025-12-21,Lipstick,Beauty,2,520,0,520,1040,CUST0087,UPI
2025-12-21 19:37,2025-12-21,Face Cream,Beauty,2,400,0,400,800,CUST0100,Credit Card
2025-12-21 15:14,2025-12-21,Handbag,Accessories,4,1420,0,1420,5680,CUST0217,UPI
2025-12-21 11:54,2025-12-21,Watch,Accessories,2,3340,15,2839,5678,CUST0219,UPI
2025-12-22 13:30,2025-12-22,Socks (3pk),Clothing,2,180,0,180,360,CUST0217,Credit Card
2025-12-22 12:21,2025-12-22,Women's Kurti,Clothing,1,760,0,760,760,CUST0142,Credit Card
2025-12-22 12:26,2025-12-22,Watch,Accessories,2,3610,0,3610,7220,CUST0156,Cash
2025-12-22 20:12,2025-12-22,Phone Cover,Electronics,1,250,0,250,250,CUST0242,UPI
2025-12-22 17:06,2025-12-22,Toy Car,Toys,1,430,10,387,387,CUST0159,Credit Card
2025-12-22 12:15,2025-12-22,Notebook Set,Stationery,3,200,10,180,540,CUST0208,Cash
2025-12-22 18:25,2025-12-22,Lipstick,Beauty,1,510,0,510,510,CUST0153,UPI
2025-12-22 21:19,2025-12-22,Power Bank,Electronics,1,1280,5,1216,1216,CUST0055,UPI
2025-12-22 20:48,2025-12-22,Lipstick,Beauty,1,470,0,470,470,CUST0088,Credit Card
2025-12-22 11:33,2025-12-22,Phone Cover,Electronics,1,240,15,204,204,CUST0202,UPI
2025-12-22 18:15,2025-12-22,Power Bank,Electronics,1,1250,0,1250,1250,CUST0101,UPI
2025-12-22 11:56,2025-12-22,Charger,Electronics,1,830,0,830,830,CUST0036,Debit Card
2025-12-22 20:01,2025-12-22,Face Cream,Beauty,1,400,0,400,400,CUST0259,Cash
2025-12-22 13:08,2025-12-22,Backpack,Bags,1,1040,0,1040,1040,CUST0028,UPI
2025-12-22 12:29,2025-12-22,Men's T-Shirt,Clothing,3,580,0,580,1740,CUST0213,UPI
2025-12-22 12:14,2025-12-22,Power Bank,Electronics,2,1340,0,1340,2680,CUST0213,Credit Card
2025-12-22 19:07,2025-12-22,Headphones,Electronics,1,1910,0,1910,1910,CUST0241,Debit Card
2025-12-22 19:05,2025-12-22,Lipstick,Beauty,1,480,0,480,480,CUST0174,UPI
2025-12-22 12:13,2025-12-22,Phone Cover,Electronics,1,240,0,240,240,CUST0163,UPI
2025-12-22 20:54,2025-12-22,Chocolate Box,Food & Gifts,1,610,0,610,610,CUST0195,UPI
2025-12-22 10:22,2025-12-22,Earrings,Accessories,1,330,0,330,330,CUST0141,Credit Card
2025-12-22 20:13,2025-12-22,Sports Shoes,Footwear,2,2610,0,2610,5220,CUST0017,Debit Card
2025-12-22 20:15,2025-12-22,Handbag,Accessories,2,1550,15,1317,2634,CUST0242,Cash
2025-12-22 10:24,2025-12-22,Kids' Dress,Clothing,2,680,20,544,1088,CUST0189,Cash
2025-12-22 19:06,2025-12-22,Watch,Accessories,3,3420,15,2907,8721,CUST0287,UPI
2025-12-22 20:46,2025-12-22,Phone Cover,Electronics,1,240,0,240,240,CUST0164,UPI
2025-12-22 18:00,2025-12-22,Backpack,Bags,3,1050,5,997,2991,CUST0222,Cash
2025-12-22 17:50,2025-12-22,Wallet,Bags,1,780,0,780,780,CUST0200,UPI
2025-12-22 13:36,2025-12-22,Charger,Electronics,1,780,5,741,741,CUST0228,UPI
2025-12-22 09:55,2025-12-22,Sandals,Footwear,1,910,0,910,910,CUST0094,Cash
2025-12-22 11:35,2025-12-22,Socks (3pk),Clothing,1,200,15,170,170,CUST0135,Cash
2025-12-22 14:41,2025-12-22,Saree,Clothing,1,1840,15,1564,1564,CUST0085,Debit Card
2025-12-22 20:45,2025-12-22,Wallet,Bags,2,780,0,780,1560,CUST0023,Credit Card
2025-12-22 17:14,2025-12-22,Board Game,Toys,2,760,0,760,1520,CUST0129,UPI
2025-12-22 12:19,2025-12-22,Notebook Set,Stationery,2,200,10,180,360,CUST0057,Cash
2025-12-22 13:38,2025-12-22,Dry Fruits Pack,Food & Gifts,2,880,0,880,1760,CUST0216,UPI
2025-12-22 16:44,2025-12-22,Power Bank,Electronics,1,1340,10,1206,1206,CUST0013,Credit Card
2025-12-22 11:29,2025-12-22,Phone Cover,Electronics,1,230,0,230,230,CUST0230,Debit Card
2025-12-22 18:49,2025-12-22,Handbag,Accessories,1,1440,0,1440,1440,CUST0215,Credit Card
2025-12-22 19:28,2025-12-22,Pen Set,Stationery,2,140,5,133,266,CUST0213,Credit Card
2025-12-22 17:18,2025-12-22,Cap,Accessories,2,290,10,261,522,CUST0292,UPI
2025-12-22 17:37,2025-12-22,Saree,Clothing,1,1970,0,1970,1970,CUST0226,UPI
2025-12-22 13:03,2025-12-22,Sports Shoes,Footwear,1,2500,10,2250,2250,CUST0260,UPI
2025-12-22 10:10,2025-12-22,Lipstick,Beauty,2,470,0,470,940,CUST0187,Credit Card
2025-12-22 10:46,2025-12-22,Sunglasses,Accessories,2,680,0,680,1360,CUST0062,Credit Card
2025-12-22 13:14,2025-12-22,Board Game,Toys,1,790,0,790,790,CUST0063,Credit Card
2025-12-22 17:32,2025-12-22,Wallet,Bags,2,760,20,608,1216,CUST0091,UPI
2025-12-22 19:29,2025-12-22,Lipstick,Beauty,1,480,0,480,480,CUST0234,UPI
2025-12-22 19:02,2025-12-22,Sports Shoes,Footwear,3,2540,15,2159,6477,CUST0179,UPI
2025-12-22 21:08,2025-12-22,Socks (3pk),Clothing,1,190,0,190,190,CUST0037,Cash
2025-12-22 10:38,2025-12-22,Cap,Accessories,4,290,0,290,1160,CUST0071,UPI
2025-12-22 12:45,2025-12-22,Board Game,Toys,2,790,10,711,1422,CUST0049,UPI
2025-12-22 13:19,2025-12-22,Lipstick,Beauty,1,490,0,490,490,CUST0193,UPI
2025-12-22 20:15,2025-12-22,Chocolate Box,Food & Gifts,1,580,0,580,580,CUST0075,UPI
2025-12-22 16:05,2025-12-22,Jacket,Clothing,1,3050,0,3050,3050,CUST0217,Cash
2025-12-22 20:46,2025-12-22,Dry Fruits Pack,Food & Gifts,2,850,0,850,1700,CUST0056,UPI
2025-12-22 20:02,2025-12-22,Men's T-Shirt,Clothing,1,600,10,540,540,CUST0062,Cash
2025-12-22 10:48,2025-12-22,Face Cream,Beauty,2,390,20,312,624,CUST0180,UPI
2025-12-22 17:43,2025-12-22,Shampoo,Beauty,2,290,5,275,550,CUST0204,Cash
2025-12-22 17:27,2025-12-22,Sunglasses,Accessories,2,650,0,650,1300,CUST0243,Cash
2025-12-22 19:34,2025-12-22,Saree,Clothing,2,1830,5,1738,3476,CUST0265,Credit Card
2025-12-22 19:14,2025-12-22,Socks (3pk),Clothing,1,190,0,190,190,CUST0162,Cash
2025-12-22 11:00,2025-12-22,Socks (3pk),Clothing,2,190,15,161,322,CUST0269,Cash
2025-12-22 10:41,2025-12-22,Socks (3pk),Clothing,1,200,20,160,160,CUST0054,UPI
2025-12-22 21:12,2025-12-22,Notebook Set,Stationery,1,200,0,200,200,CUST0298,UPI
2025-12-22 12:23,2025-12-22,Shampoo,Beauty,1,290,0,290,290,CUST0225,UPI
2025-12-22 19:18,2025-12-22,Sports Shoes,Footwear,1,2470,0,2470,2470,CUST0044,Cash
2025-12-22 19:50,2025-12-22,Women's Kurti,Clothing,1,820,10,738,738,CUST0242,Credit Card
2025-12-22 20:38,2025-12-22,Dry Fruits Pack,Food & Gifts,1,870,0,870,870,CUST0156,UPI
2025-12-22 19:13,2025-12-22,Sandals,Footwear,1,900,10,810,810,CUST0104,UPI
2025-12-22 19:33,2025-12-22,Socks (3pk),Clothing,1,200,0,200,200,CUST0090,UPI
2025-12-22 10:18,2025-12-22,Lipstick,Beauty,1,490,5,465,465,CUST0099,UPI
2025-12-22 12:48,2025-12-22,Phone Cover,Electronics,1,240,10,216,216,CUST0219,Cash
2025-12-22 17:01,2025-12-22,Pen Set,Stationery,1,150,0,150,150,CUST0038,Credit Card
2025-12-22 11:39,2025-12-22,Charger,Electronics,4,760,5,722,2888,CUST0225,UPI
2025-12-23 17:44,2025-12-23,Saree,Clothing,4,1870,0,1870,7480,CUST0099,Credit Card
2025-12-23 12:40,2025-12-23,Cap,Accessories,2,300,10,270,540,CUST0145,Cash
2025-12-23 16:39,2025-12-23,Backpack,Bags,1,1060,15,901,901,CUST0021,Credit Card
2025-12-23 17:53,2025-12-23,Notebook Set,Stationery,2,190,0,190,380,CUST0287,Credit Card
2025-12-23 11:06,2025-12-23,Charger,Electronics,1,810,0,810,810,CUST0138,Credit Card
2025-12-23 12:29,2025-12-23,Face Cream,Beauty,2,400,15,340,680,CUST0132,UPI
2025-12-23 10:34,2025-12-23,Men's T-Shirt,Clothing,1,570,0,570,570,CUST0042,UPI
2025-12-23 18:46,2025-12-23,Jeans,Clothing,1,1290,0,1290,1290,CUST0056,Cash
2025-12-23 10:07,2025-12-23,Watch,Accessories,1,3440,10,3096,3096,CUST0087,Cash
2025-12-23 10:53,2025-12-23,Cap,Accessories,1,290,5,275,275,CUST0166,Debit Card
2025-12-23 10:35,2025-12-23,Socks (3pk),Clothing,1,190,0,190,190,CUST0064,Cash
2025-12-23 13:29,2025-12-23,Perfume,Beauty,1,1240,10,1116,1116,CUST0296,UPI
2025-12-23 16:02,2025-12-23,Headphones,Electronics,1,1920,10,1728,1728,CUST0151,UPI
2025-12-23 17:04,2025-12-23,Earrings,Accessories,2,360,0,360,720,CUST0072,Credit Card
2025-12-23 13:27,2025-12-23,Socks (3pk),Clothing,1,200,0,200,200,CUST0039,UPI
2025-12-23 12:06,2025-12-23,Kids' Dress,Clothing,4,700,0,700,2800,CUST0122,UPI
2025-12-23 18:43,2025-12-23,Phone Cover,Electronics,1,250,15,212,212,CUST0181,Cash
2025-12-23 14:28,2025-12-23,Pen Set,Stationery,1,150,10,135,135,CUST0095,Debit Card
2025-12-23 18:43,2025-12-23,Face Cream,Beauty,1,380,0,380,380,CUST0028,Debit Card
2025-12-23 09:05,2025-12-23,Charger,Electronics,3,760,0,760,2280,CUST0131,Cash
2025-12-23 20:23,2025-12-23,Saree,Clothing,1,1850,15,1572,1572,CUST0265,UPI
2025-12-23 12:55,2025-12-23,Jeans,Clothing,1,1350,5,1282,1282,CUST0019,UPI
2025-12-23 19:46,2025-12-23,Pen Set,Stationery,2,150,0,150,300,CUST0068,Credit Card
2025-12-23 14:27,2025-12-23,Jeans,Clothing,1,1320,10,1188,1188,CUST0223,Credit Card
